gender;SeniorCitizen;tenure;PhoneService;Contract;PaymentMethod;MonthlyCharges;TotalCharges;Churn
Male;1;2;Yes;Month-to-month;Electronic check;94;182;Yes
Male;1;67;Yes;Two year;Electronic check;105;7172;No
Female;0;45;Yes;Month-to-month;Credit card (automatic);89;4017;Yes
Female;0;24;Yes;Two year;Credit card (automatic);25;553;No
Male;0;4;Yes;Two year;Credit card (automatic);20;97;No
Male;0;44;Yes;Month-to-month;Bank transfer (automatic);93;4123;No
Female;0;72;Yes;Two year;Mailed check;21;1482;No
Female;0;1;Yes;Month-to-month;Credit card (automatic);74;74;Yes
Male;0;66;Yes;Two year;Bank transfer (automatic);19;1241;No
Male;0;1;No;Month-to-month;Mailed check;45;45;Yes
Male;0;13;Yes;Month-to-month;Electronic check;84;1095;Yes
Male;0;10;Yes;Month-to-month;Bank transfer (automatic);81;789;Yes
Male;1;65;Yes;Month-to-month;Electronic check;104;6579;No
Male;0;1;Yes;Month-to-month;Mailed check;20;20;No
Male;0;38;Yes;One year;Electronic check;74;2802;No
Male;0;23;No;Two year;Mailed check;40;858;No
Female;0;10;Yes;One year;Mailed check;20;184;No
Male;0;4;Yes;Month-to-month;Electronic check;102;365;Yes
Male;0;72;Yes;Two year;Credit card (automatic);84;6093;No
Female;0;35;Yes;Month-to-month;Electronic check;57;1861;No
Female;0;1;Yes;Month-to-month;Mailed check;20;20;Yes
Female;0;58;Yes;Two year;Credit card (automatic);20;1080;No
Male;0;70;Yes;One year;Electronic check;106;7475;No
Male;0;38;Yes;One year;Credit card (automatic);79;2863;No
Female;0;60;No;Month-to-month;Electronic check;50;3069;No
Male;0;26;Yes;Month-to-month;Credit card (automatic);92;2350;No
Female;0;8;Yes;One year;Bank transfer (automatic);58;469;No
Male;0;41;Yes;One year;Electronic check;103;4213;Yes
Female;1;36;Yes;Month-to-month;Credit card (automatic);92;3301;No
Male;1;54;Yes;One year;Bank transfer (automatic);65;3530;No
Male;0;71;Yes;Two year;Bank transfer (automatic);106;7724;Yes
Female;0;55;Yes;Month-to-month;Electronic check;73;4145;No
Female;0;72;Yes;Two year;Bank transfer (automatic);60;4265;No
Female;0;3;Yes;Month-to-month;Mailed check;55;155;Yes
Female;0;54;Yes;Two year;Bank transfer (automatic);60;3246;No
Male;0;72;Yes;Two year;Bank transfer (automatic);117;8337;No
Male;0;52;Yes;Two year;Electronic check;109;5731;No
Female;1;60;Yes;One year;Bank transfer (automatic);101;6177;No
Female;0;39;No;Month-to-month;Credit card (automatic);51;1905;No
Female;0;15;Yes;One year;Mailed check;56;932;No
Male;0;69;Yes;Two year;Bank transfer (automatic);107;7349;Yes
Male;0;43;Yes;One year;Mailed check;19;776;No
Female;1;63;Yes;One year;Bank transfer (automatic);83;5243;No
Male;1;2;Yes;Month-to-month;Electronic check;70;142;No
Female;0;72;Yes;Two year;Bank transfer (automatic);108;7680;No
Female;0;32;Yes;Month-to-month;Bank transfer (automatic);91;2955;Yes
Male;0;40;Yes;Two year;Credit card (automatic);25;1007;No
Female;0;58;No;One year;Electronic check;45;2540;No
Male;0;67;No;Two year;Electronic check;44;3097;No
Female;1;51;Yes;Month-to-month;Electronic check;78;3807;Yes
Male;0;31;Yes;One year;Mailed check;79;2484;No
Male;1;69;Yes;Month-to-month;Credit card (automatic);85;5786;No
Male;0;32;Yes;One year;Electronic check;79;2619;No
Female;0;21;Yes;Two year;Credit card (automatic);71;1525;No
Male;0;52;Yes;One year;Electronic check;54;2791;No
Female;0;72;Yes;Two year;Credit card (automatic);24;1785;No
Female;0;72;No;Two year;Electronic check;54;3937;Yes
Male;0;52;No;One year;Bank transfer (automatic);44;2276;No
Female;0;41;Yes;One year;Bank transfer (automatic);50;2029;No
Male;0;41;Yes;Two year;Mailed check;20;802;No
Female;0;6;Yes;Month-to-month;Mailed check;69;418;Yes
Male;0;67;Yes;One year;Credit card (automatic);69;4653;No
Female;0;16;Yes;Month-to-month;Mailed check;19;276;No
Male;0;17;Yes;Two year;Mailed check;19;343;No
Male;0;35;Yes;Month-to-month;Mailed check;61;2130;No
Female;0;58;Yes;Two year;Credit card (automatic);21;1191;No
Male;0;1;Yes;Month-to-month;Electronic check;51;51;Yes
Male;0;52;No;Two year;Mailed check;50;2554;No
Female;0;70;Yes;Two year;Bank transfer (automatic);80;5589;No
Female;0;19;Yes;Two year;Bank transfer (automatic);25;468;No
Male;1;1;Yes;Month-to-month;Electronic check;74;74;Yes
Female;0;35;Yes;Month-to-month;Electronic check;107;3756;No
Female;0;32;Yes;Month-to-month;Electronic check;101;3335;No
Female;0;17;Yes;Month-to-month;Credit card (automatic);55;921;No
Female;0;67;Yes;One year;Credit card (automatic);51;3432;No
Female;0;9;Yes;Month-to-month;Bank transfer (automatic);20;150;No
Male;0;31;Yes;One year;Mailed check;79;2588;Yes
Male;0;4;Yes;Month-to-month;Electronic check;91;368;No
Male;1;58;Yes;One year;Bank transfer (automatic);90;5126;No
Male;0;60;Yes;One year;Mailed check;79;4801;No
Male;0;58;Yes;One year;Electronic check;105;6220;Yes
Male;0;1;Yes;Month-to-month;Mailed check;20;20;No
Female;0;27;Yes;Two year;Mailed check;20;550;No
Male;1;66;Yes;One year;Electronic check;116;7862;No
Male;0;15;Yes;Month-to-month;Bank transfer (automatic);88;1242;No
Male;1;47;Yes;Month-to-month;Electronic check;100;4871;Yes
Female;0;41;Yes;Month-to-month;Credit card (automatic);81;3191;No
Male;0;59;No;Month-to-month;Electronic check;44;2667;No
Female;0;50;Yes;Two year;Credit card (automatic);70;3534;No
Male;0;17;No;One year;Credit card (automatic);44;792;No
Male;0;6;Yes;Month-to-month;Electronic check;49;296;No
Male;1;51;No;Month-to-month;Credit card (automatic);29;1459;No
Male;0;44;Yes;Month-to-month;Electronic check;101;4398;Yes
Male;0;49;Yes;Month-to-month;Credit card (automatic);85;4298;No
Male;0;2;Yes;Month-to-month;Electronic check;96;167;Yes
Male;0;59;Yes;One year;Mailed check;69;4097;No
Male;1;50;Yes;Month-to-month;Bank transfer (automatic);70;3455;No
Female;0;59;Yes;Two year;Mailed check;21;1286;No
Male;0;18;Yes;Month-to-month;Mailed check;74;1387;No
Male;0;10;Yes;Month-to-month;Electronic check;75;786;No
Male;0;14;Yes;One year;Electronic check;45;641;No
Male;0;35;Yes;Two year;Bank transfer (automatic);21;705;No
Male;0;8;Yes;One year;Mailed check;43;346;No
Male;0;18;Yes;One year;Bank transfer (automatic);20;346;No
Female;0;60;Yes;One year;Bank transfer (automatic);94;5812;No
Female;0;1;Yes;Month-to-month;Electronic check;94;94;Yes
Female;0;6;Yes;Two year;Mailed check;20;124;No
Female;0;19;Yes;Month-to-month;Mailed check;76;1376;No
Male;0;53;Yes;One year;Bank transfer (automatic);64;3492;No
Male;1;72;Yes;Two year;Bank transfer (automatic);110;7921;No
Female;0;60;Yes;Two year;Credit card (automatic);111;6641;No
Female;0;1;Yes;Month-to-month;Credit card (automatic);55;55;Yes
Female;0;13;Yes;Month-to-month;Mailed check;53;718;No
Female;0;5;Yes;Month-to-month;Credit card (automatic);70;320;No
Male;0;1;Yes;Month-to-month;Electronic check;101;101;Yes
Male;0;13;Yes;Month-to-month;Electronic check;97;1334;No
Male;0;37;Yes;One year;Bank transfer (automatic);91;3359;No
Male;0;64;Yes;Month-to-month;Mailed check;74;4764;No
Female;0;5;Yes;Month-to-month;Bank transfer (automatic);68;350;Yes
Female;0;61;Yes;Two year;Bank transfer (automatic);94;5703;No
Female;0;1;Yes;Month-to-month;Electronic check;70;70;Yes
Male;0;1;Yes;Month-to-month;Mailed check;19;19;Yes
Male;0;26;Yes;One year;Mailed check;19;526;No
Female;0;1;Yes;Month-to-month;Electronic check;69;69;Yes
Male;0;24;Yes;Two year;Mailed check;20;483;No
Male;0;17;No;One year;Electronic check;55;935;No
Female;0;26;No;Month-to-month;Mailed check;30;787;No
Male;0;1;Yes;Month-to-month;Electronic check;70;70;Yes
Male;1;40;Yes;Month-to-month;Electronic check;102;4086;Yes
Male;0;52;Yes;Month-to-month;Electronic check;103;5365;No
Female;0;1;Yes;Month-to-month;Electronic check;82;82;Yes
Male;0;1;Yes;Month-to-month;Mailed check;20;20;No
Female;0;21;No;Two year;Mailed check;35;770;No
Female;0;67;Yes;One year;Bank transfer (automatic);106;6817;No
Female;0;44;Yes;Month-to-month;Bank transfer (automatic);56;2420;No
Male;0;70;No;One year;Electronic check;60;4139;No
Male;0;3;Yes;Month-to-month;Electronic check;79;268;Yes
Male;0;56;Yes;Two year;Bank transfer (automatic);60;3457;No
Female;0;13;Yes;Month-to-month;Electronic check;85;1115;Yes
Female;0;58;Yes;Month-to-month;Bank transfer (automatic);93;5436;Yes
Female;0;42;Yes;Month-to-month;Electronic check;94;4186;Yes
Male;1;1;No;Month-to-month;Electronic check;25;25;Yes
Female;0;46;Yes;Two year;Mailed check;100;4630;No
Female;0;63;Yes;Two year;Bank transfer (automatic);51;3221;No
Male;0;11;Yes;Month-to-month;Electronic check;61;689;No
Male;0;15;Yes;Month-to-month;Bank transfer (automatic);60;867;No
Male;0;72;No;Two year;Electronic check;65;4746;No
Female;0;29;No;Month-to-month;Credit card (automatic);25;713;Yes
Male;0;1;Yes;Month-to-month;Electronic check;49;49;Yes
Female;0;6;Yes;Month-to-month;Electronic check;55;355;No
Male;0;1;Yes;Month-to-month;Electronic check;45;45;Yes
Male;0;63;Yes;One year;Electronic check;91;5765;No
Male;0;2;Yes;Month-to-month;Electronic check;86;167;Yes
Female;0;18;Yes;Two year;Mailed check;25;428;No
Female;0;43;No;Month-to-month;Bank transfer (automatic);34;1505;No
Female;0;15;No;One year;Mailed check;46;693;No
Male;0;10;Yes;Month-to-month;Electronic check;95;930;Yes
Male;0;55;Yes;Two year;Mailed check;21;1178;No
Male;0;49;Yes;One year;Bank transfer (automatic);101;5070;Yes
Male;0;6;Yes;Month-to-month;Mailed check;55;324;Yes
Male;0;70;Yes;Two year;Credit card (automatic);20;1458;No
Male;1;2;Yes;Month-to-month;Mailed check;75;156;Yes
Male;1;63;No;One year;Bank transfer (automatic);36;2299;No
Female;0;25;Yes;Month-to-month;Bank transfer (automatic);66;1680;No
Female;1;18;Yes;One year;Bank transfer (automatic);20;370;No
Male;1;28;Yes;Month-to-month;Electronic check;106;2998;No
Female;1;53;Yes;One year;Mailed check;97;5207;No
Male;0;35;Yes;One year;Bank transfer (automatic);102;3626;Yes
Male;0;1;No;Month-to-month;Mailed check;24;24;No
Male;0;70;Yes;One year;Credit card (automatic);116;7969;Yes
Male;0;2;Yes;Month-to-month;Electronic check;80;152;Yes
Female;0;26;Yes;Month-to-month;Electronic check;73;1960;No
Female;0;34;Yes;One year;Electronic check;64;2053;No
Female;0;19;Yes;Two year;Mailed check;21;399;No
Male;0;15;Yes;Month-to-month;Mailed check;76;1131;Yes
Female;0;62;Yes;One year;Credit card (automatic);55;3425;No
Female;1;42;Yes;Month-to-month;Bank transfer (automatic);105;4323;Yes
Female;0;9;Yes;Month-to-month;Electronic check;75;704;Yes
Male;0;24;Yes;Month-to-month;Electronic check;51;1276;No
Male;1;68;No;Two year;Electronic check;42;2966;No
Male;0;31;Yes;Month-to-month;Mailed check;54;1647;No
Female;0;1;Yes;Month-to-month;Electronic check;56;56;Yes
Male;0;21;Yes;Month-to-month;Electronic check;106;2250;Yes
Female;0;63;Yes;One year;Electronic check;96;6110;No
Female;1;2;Yes;Month-to-month;Bank transfer (automatic);80;159;Yes
Female;0;61;No;Two year;Bank transfer (automatic);61;3751;No
Female;0;1;Yes;Month-to-month;Electronic check;69;69;Yes
Male;0;18;Yes;One year;Mailed check;20;411;No
Female;0;6;Yes;One year;Credit card (automatic);19;106;No
Female;0;33;Yes;Month-to-month;Electronic check;100;3321;No
Male;0;16;Yes;Month-to-month;Bank transfer (automatic);20;327;Yes
Female;0;56;Yes;Month-to-month;Electronic check;99;5670;No
Male;0;23;Yes;One year;Mailed check;20;465;No
Male;0;9;Yes;Month-to-month;Electronic check;74;704;No
Female;1;14;Yes;Month-to-month;Electronic check;100;1370;Yes
Male;0;15;Yes;Month-to-month;Bank transfer (automatic);75;1107;Yes
Male;0;5;Yes;Month-to-month;Credit card (automatic);20;96;No
Male;0;61;Yes;Month-to-month;Electronic check;106;6375;No
Male;0;70;Yes;Two year;Credit card (automatic);117;8152;No
Male;0;15;Yes;Month-to-month;Electronic check;100;1567;No
Male;0;8;Yes;Two year;Mailed check;20;130;No
Female;0;8;Yes;Two year;Mailed check;20;162;No
Female;0;4;No;Month-to-month;Mailed check;29;110;No
Female;0;34;Yes;One year;Mailed check;55;1885;No
Male;0;68;Yes;Two year;Credit card (automatic);91;6303;No
Female;0;45;No;One year;Bank transfer (automatic);51;2265;No
Female;1;9;Yes;Month-to-month;Electronic check;90;817;No
Female;0;22;Yes;Month-to-month;Mailed check;59;1254;No
Female;0;2;Yes;Month-to-month;Mailed check;20;41;No
Male;0;70;Yes;Two year;Bank transfer (automatic);73;5266;No
Female;0;10;Yes;One year;Credit card (automatic);74;693;No
Male;0;72;Yes;Two year;Credit card (automatic);84;5997;No
Female;0;49;Yes;One year;Credit card (automatic);78;3824;No
Female;1;54;Yes;One year;Mailed check;72;3886;No
Female;0;71;Yes;Two year;Credit card (automatic);107;7283;No
Female;0;22;Yes;One year;Mailed check;19;413;No
Female;0;50;Yes;Two year;Credit card (automatic);21;1070;No
Female;0;43;Yes;One year;Mailed check;20;818;No
Female;0;45;Yes;Two year;Credit card (automatic);25;1171;No
Male;1;64;Yes;Month-to-month;Bank transfer (automatic);104;6549;No
Female;0;23;Yes;Two year;Mailed check;24;626;No
Female;0;68;Yes;Two year;Credit card (automatic);26;1912;No
Female;0;1;Yes;Month-to-month;Electronic check;71;71;Yes
Male;0;2;Yes;Month-to-month;Credit card (automatic);70;135;Yes
Male;0;26;Yes;One year;Credit card (automatic);59;1507;No
Male;0;55;No;Month-to-month;Bank transfer (automatic);55;2978;Yes
Male;0;14;Yes;Month-to-month;Electronic check;20;299;No
Male;0;71;Yes;Two year;Electronic check;83;5833;No
Male;0;64;Yes;One year;Electronic check;81;5568;No
Female;0;7;Yes;Month-to-month;Credit card (automatic);71;451;Yes
Female;0;57;Yes;Two year;Credit card (automatic);74;4166;No
Female;0;13;Yes;Month-to-month;Electronic check;94;1216;Yes
Female;0;3;No;Month-to-month;Credit card (automatic);30;92;Yes
Male;1;72;Yes;Two year;Credit card (automatic);110;7898;No
Female;0;40;Yes;Month-to-month;Credit card (automatic);96;3915;No
Male;0;14;Yes;Month-to-month;Credit card (automatic);67;980;No
Male;0;2;Yes;Month-to-month;Electronic check;45;90;No
Male;1;66;Yes;One year;Credit card (automatic);111;7432;Yes
Female;0;38;Yes;Month-to-month;Electronic check;105;4026;Yes
Male;0;1;No;Month-to-month;Electronic check;25;25;Yes
Male;0;22;Yes;One year;Credit card (automatic);55;1193;Yes
Male;0;1;Yes;Month-to-month;Mailed check;20;20;Yes
Male;0;5;Yes;Month-to-month;Mailed check;80;399;No
Male;0;29;Yes;One year;Bank transfer (automatic);69;1958;No
Male;0;1;Yes;Month-to-month;Mailed check;70;70;Yes
Female;0;3;Yes;Month-to-month;Mailed check;20;63;No
Male;0;71;Yes;Two year;Credit card (automatic);20;1301;No
Male;0;9;Yes;Month-to-month;Electronic check;50;484;No
Male;0;43;Yes;Month-to-month;Electronic check;101;4528;Yes
Female;0;48;Yes;One year;Credit card (automatic);83;3888;No
Male;0;26;Yes;Month-to-month;Credit card (automatic);87;2209;No
Female;0;9;Yes;Month-to-month;Bank transfer (automatic);20;238;No
Male;0;1;Yes;Month-to-month;Electronic check;81;81;Yes
Female;0;46;Yes;Two year;Credit card (automatic);19;958;No
Male;0;2;Yes;Month-to-month;Bank transfer (automatic);62;118;Yes
Male;1;1;Yes;Month-to-month;Electronic check;76;76;Yes
Male;0;64;No;Two year;Bank transfer (automatic);60;3845;No
Female;1;12;Yes;Month-to-month;Electronic check;91;1095;Yes
Male;1;6;Yes;Month-to-month;Electronic check;96;574;Yes
Female;0;59;Yes;One year;Mailed check;20;1267;No
Female;0;7;Yes;One year;Mailed check;94;633;No
Female;1;72;Yes;Two year;Credit card (automatic);84;6130;No
Male;1;16;Yes;Month-to-month;Electronic check;79;1218;No
Male;0;25;Yes;Month-to-month;Credit card (automatic);56;1405;No
Female;0;34;Yes;Month-to-month;Electronic check;63;2275;Yes
Female;0;1;Yes;Month-to-month;Electronic check;75;75;Yes
Female;0;10;Yes;Month-to-month;Credit card (automatic);102;1069;Yes
Male;0;24;Yes;One year;Mailed check;20;534;No
Female;0;10;Yes;One year;Electronic check;70;676;No
Male;0;69;Yes;One year;Credit card (automatic);54;3804;No
Male;0;57;Yes;Two year;Mailed check;21;1119;No
Male;0;50;Yes;One year;Bank transfer (automatic);103;5236;No
Male;0;28;No;One year;Mailed check;51;1387;No
Female;0;16;Yes;Month-to-month;Electronic check;50;762;Yes
Male;0;25;Yes;Month-to-month;Mailed check;79;1902;No
Female;1;3;Yes;Month-to-month;Bank transfer (automatic);75;239;No
Male;0;61;Yes;One year;Bank transfer (automatic);97;5674;No
Female;0;2;Yes;Month-to-month;Mailed check;20;40;No
Male;0;51;Yes;One year;Mailed check;19;998;No
Female;0;71;Yes;Two year;Credit card (automatic);78;5574;No
Female;0;20;Yes;Month-to-month;Mailed check;20;406;No
Male;0;6;Yes;Month-to-month;Credit card (automatic);20;139;No
Female;0;6;Yes;Month-to-month;Mailed check;20;124;No
Female;0;29;Yes;Month-to-month;Mailed check;67;1801;No
Male;0;36;Yes;Two year;Credit card (automatic);19;689;No
Female;0;28;No;Month-to-month;Mailed check;30;791;No
Female;0;7;Yes;Month-to-month;Electronic check;87;583;Yes
Female;0;63;Yes;Two year;Mailed check;24;1618;No
Male;0;48;Yes;Two year;Mailed check;24;1173;No
Female;0;49;Yes;One year;Bank transfer (automatic);20;901;No
Male;1;27;Yes;Month-to-month;Electronic check;81;2122;Yes
Male;0;72;Yes;Two year;Credit card (automatic);92;6720;No
Male;0;1;Yes;Month-to-month;Electronic check;69;69;Yes
Female;0;72;No;Two year;Credit card (automatic);54;3784;No
Female;0;47;No;One year;Credit card (automatic);40;1799;No
Female;0;1;Yes;Month-to-month;Electronic check;55;55;No
Female;0;36;Yes;One year;Bank transfer (automatic);105;3886;No
Male;0;43;No;Month-to-month;Credit card (automatic);29;1224;No
Female;1;27;Yes;Month-to-month;Electronic check;84;2310;No
Female;0;9;Yes;Month-to-month;Electronic check;80;723;Yes
Female;0;38;Yes;Month-to-month;Electronic check;104;3989;No
Female;1;35;Yes;Month-to-month;Electronic check;99;3555;No
Female;0;0;Yes;Two year;Mailed check;73;73;No
Female;0;59;Yes;Two year;Mailed check;100;6035;No
Male;0;27;Yes;Two year;Credit card (automatic);20;532;No
Female;1;2;Yes;Month-to-month;Electronic check;44;85;No
Male;0;7;Yes;Month-to-month;Mailed check;24;173;No
Female;0;36;Yes;One year;Mailed check;71;2512;No
Female;0;41;Yes;Month-to-month;Bank transfer (automatic);94;3894;No
Female;0;13;No;Month-to-month;Electronic check;29;357;No
Male;0;19;Yes;Two year;Credit card (automatic);21;468;No
Female;0;60;No;Two year;Bank transfer (automatic);38;2289;No
Female;0;48;Yes;Two year;Mailed check;96;4628;Yes
Male;1;3;Yes;Month-to-month;Electronic check;91;289;Yes
Male;0;69;Yes;Two year;Mailed check;92;6461;No
Male;0;43;No;One year;Electronic check;44;1931;No
Female;0;11;No;One year;Mailed check;36;403;No
Female;0;45;Yes;Month-to-month;Credit card (automatic);50;2222;No
Male;0;72;Yes;Two year;Credit card (automatic);110;7759;No
Female;1;2;Yes;Month-to-month;Electronic check;79;173;Yes
Female;0;12;Yes;Two year;Bank transfer (automatic);20;225;No
Female;0;67;Yes;One year;Credit card (automatic);112;7388;No
Male;0;37;Yes;Two year;Mailed check;94;3461;No
Female;0;39;No;One year;Bank transfer (automatic);41;1701;No
Female;0;41;Yes;Month-to-month;Bank transfer (automatic);75;3091;No
Female;0;25;No;Month-to-month;Electronic check;48;1294;No
Male;0;8;Yes;Two year;Credit card (automatic);76;646;No
Female;0;71;Yes;Two year;Mailed check;71;5225;No
Male;0;5;Yes;Month-to-month;Electronic check;97;500;No
Female;0;30;Yes;One year;Credit card (automatic);79;2427;No
Male;0;40;Yes;One year;Credit card (automatic);90;3488;No
Female;0;54;Yes;Two year;Mailed check;21;1036;No
Male;0;72;Yes;Two year;Bank transfer (automatic);106;7565;No
Male;0;28;Yes;One year;Bank transfer (automatic);100;2799;No
Male;0;18;Yes;Month-to-month;Electronic check;86;1602;No
Female;0;2;No;Month-to-month;Electronic check;45;86;Yes
Female;0;59;Yes;One year;Electronic check;106;6256;No
Male;0;22;Yes;Month-to-month;Electronic check;51;1233;No
Female;0;1;Yes;Month-to-month;Mailed check;20;20;No
Female;1;72;Yes;Two year;Credit card (automatic);26;1937;No
